id,pond_id,species_id,total_seed,started_at,finished_at,remark,created_at,updated_at,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,extracted_at,subscription_type,ordered_at,hatchery_id,total_seed_type,hatchery_name,pond_name,pond_length,pond_width,pond_depth
26254,44475,,500400,2023-09-23 00:00:00.000,2023-11-10 00:00:00.000,#BD-Katalis08,2023-10-09 05:51:56.000,2023-11-15 11:55:03.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-09 05:51:56.000,51.0,net,PT. Prima Larvae,H5,50.0,50.0,1.3
20531,30345,1.0,9000,2023-01-25 00:00:00.000,2023-03-27 00:00:00.000,,2023-01-26 00:07:09.000,2023-04-03 11:06:23.000,19.63,0.0,3.5,120.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,KOLAM 3,5.0,5.0,1.0
23122,13251,1.0,199708,2023-06-29 00:00:00.000,2023-10-21 00:00:00.000,#SiklusFarm,2023-06-12 01:26:07.000,2023-10-24 04:44:06.000,2020.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-06-27 02:36:16.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,F3,51.9,38.92,3.0
23824,34705,2.0,275000,2023-07-21 00:00:00.000,2023-10-23 00:00:00.000,,2023-07-03 11:50:02.000,2023-12-27 17:39:58.000,4999.9,0.0,1.25,94.0,55.0,2024-04-12 17:02:22.000,Paid,,1020.0,actual,MATERNIDADE NACALA,C05,70.71,70.71,1.5
23824,34705,2.0,275000,2023-07-21 00:00:00.000,2023-10-23 00:00:00.000,,2023-07-03 11:50:02.000,2023-12-27 17:39:58.000,4999.9,0.0,1.25,94.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,C05,70.71,70.71,1.5
23824,34705,2.0,275000,2023-07-21 00:00:00.000,2023-10-23 00:00:00.000,,2023-07-03 11:50:02.000,2023-12-27 17:39:58.000,4999.9,0.0,1.25,94.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,C05,70.71,70.71,1.5
15789,32244,,75000,2022-04-29 00:00:00.000,2022-07-22 00:00:00.000,#SiklusTebar,2022-05-06 04:56:28.000,2022-08-22 05:00:42.000,1500.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-05-06 04:56:28.000,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),Kolam Tengah,25.0,30.0,1.5
20438,34729,2.0,200000,2023-01-17 00:00:00.000,2023-05-25 00:00:00.000,,2023-01-17 05:23:10.000,2023-06-02 04:46:07.000,5079.4,0.0,1.25,128.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,T02,70.71,70.71,1.5
10019,23676,,25000,2021-04-14 00:00:00.000,2021-07-21 00:00:00.000,,2021-05-28 23:16:44.000,2021-12-02 07:06:14.000,120.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,3.0,net,PT. Central Proteinaprima Tbk,WR1,12.65,9.49,1.0
16500,23998,1.0,240000,2022-06-08 00:00:00.000,2022-08-29 00:00:00.000,#JT12,2022-06-08 05:24:36.000,2024-01-03 16:36:19.000,1600.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,B-6. PARMIN,46.19,34.64,1.0
27708,38266,,325000,2023-11-30 00:00:00.000,2024-02-08 00:00:00.000,,2023-11-24 06:09:07.000,2024-02-16 00:11:38.000,2500.0,0.0,1.25,100.0,60.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,C3,50.0,50.0,1.2
27708,38266,,325000,2023-11-30 00:00:00.000,2024-02-08 00:00:00.000,,2023-11-24 06:09:07.000,2024-02-16 00:11:38.000,2500.0,0.0,1.25,100.0,60.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,C3,50.0,50.0,1.2
20164,34692,2.0,300000,2022-12-27 00:00:00.000,2023-05-03 00:00:00.000,,2022-12-27 10:17:32.000,2023-05-05 06:37:31.000,4998.49,0.0,1.25,127.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,A06,70.71,70.71,1.5
18407,32244,1.0,135000,2022-09-19 00:00:00.000,2022-12-17 00:00:00.000,#SiklusTebar,2022-09-20 01:15:21.000,2022-12-20 15:59:13.000,750.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-09-20 01:15:21.000,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),Kolam Tengah,25.0,30.0,1.5
12021,24267,1.0,80000,2021-09-05 00:00:00.000,2021-11-27 00:00:00.000,,2021-09-16 04:24:19.000,2021-11-29 13:24:48.000,4200.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-29 12:54:16.000,,gross,,Alba Jaya B,70.0,60.0,0.8
18235,16691,,177800,2022-09-10 00:00:00.000,2022-12-22 00:00:00.000,,2022-09-09 23:41:17.000,2023-01-13 04:25:14.000,1040.11,0.0,2.5,120.0,55.0,2024-04-12 17:02:22.000,Free,,,actual,,A8,37.24,27.93,1.1
18604,23998,1.0,288000,2022-09-30 00:00:00.000,2022-12-26 00:00:00.000,#SiklusBDRijal,2022-10-01 04:03:09.000,2023-01-03 00:08:03.000,1600.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,35.0,net,PT Windu Alam Sentosa,B-6. PARMIN,46.19,34.64,1.0
10369,24267,1.0,75000,2021-05-24 00:00:00.000,2021-07-30 00:00:00.000,,2021-06-20 21:43:50.000,2021-08-08 14:37:12.000,4200.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,Alba Jaya B,70.0,60.0,0.8
28845,30345,1.0,10500,2024-01-13 00:00:00.000,2024-03-16 00:00:00.000,,2024-01-14 01:04:03.000,2024-03-23 00:07:21.000,19.63,0.0,3.0,120.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,KOLAM 3,5.0,5.0,1.0
24691,42840,1.0,266787,2023-08-05 00:00:00.000,2023-12-04 00:00:00.000,#SiklusFarm,2023-08-08 08:15:29.000,2023-12-08 04:15:08.000,1584.0,0.0,1.25,121.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-08 08:15:29.000,20.0,actual,PT. Maju Tambak Sumur,B6,44.0,36.0,1.15
27185,42443,,200000,2023-10-17 00:00:00.000,2023-12-24 00:00:00.000,#BD-Katalis03,2023-11-01 08:22:12.000,2024-01-03 14:21:51.000,1350.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2023-11-01 08:22:12.000,27.0,gross,PT. Citra Larva Cemerlang,2,45.0,30.0,1.0
25309,40667,1.0,136368,2023-08-20 00:00:00.000,2023-11-07 00:00:00.000,#JT02,2023-09-05 07:42:56.000,2023-11-08 12:29:42.000,1334.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,A3,50.0,25.0,1.0
24739,34729,,200000,2023-08-14 00:00:00.000,2024-02-24 00:00:00.000,,2023-08-09 06:50:35.000,2024-02-28 09:20:08.000,4999.9,0.0,1.25,194.0,55.0,2024-04-12 17:02:22.000,Paid,,,actual,,T02,70.71,70.71,1.5
24739,34729,,200000,2023-08-14 00:00:00.000,2024-02-24 00:00:00.000,,2023-08-09 06:50:35.000,2024-02-28 09:20:08.000,4999.9,0.0,1.25,194.0,55.0,2024-04-12 17:02:22.000,Free,,,actual,,T02,70.71,70.71,1.5
26110,42473,1.0,150000,2023-09-24 00:00:00.000,2023-11-30 00:00:00.000,#JT07,2023-10-04 07:55:38.000,2023-11-30 06:20:16.000,729.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,E,27.0,27.0,1.5
27150,44585,1.0,80000,2023-11-01 00:00:00.000,2024-01-10 00:00:00.000,#TBR04,2023-11-01 08:09:34.000,2024-01-10 08:19:06.000,621.0,0.0,1.25,130.0,55.0,2024-04-12 17:02:22.000,Free,2023-11-01 08:09:34.000,1065.0,actual,"PT. Suri Tani Pemuka, Hatchery Negara Bali",D1,27.0,23.0,1.3
16059,32643,1.0,500000,2022-05-18 00:00:00.000,2022-07-31 00:00:00.000,,2022-05-17 05:44:59.000,2022-08-30 00:08:51.000,1200.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A1,40.0,30.0,1.6
23342,30345,1.0,12000,2023-06-17 00:00:00.000,2023-09-23 00:00:00.000,,2023-06-17 13:53:37.000,2023-09-30 00:14:03.000,19.63,0.0,2.5,120.0,45.0,2024-04-12 17:02:22.000,Free,,,net,,KOLAM 3,5.0,5.0,1.0
26560,36968,1.0,250000,2023-10-15 00:00:00.000,2023-12-16 00:00:00.000,#TBR01,2023-10-16 08:59:50.000,2023-12-21 09:02:48.000,1156.0,,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1065.0,gross,"PT. Suri Tani Pemuka, Hatchery Negara Bali",A,34.0,34.0,1.5
20981,38738,1.0,257034,2022-12-13 00:00:00.000,2023-04-13 00:00:00.000,#SupplySurumana,2023-02-23 01:54:05.000,2023-05-11 06:11:57.000,2550.0,0.0,1.25,148.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:54:05.000,3.0,net,PT. Central Proteinaprima Tbk,B2,60.0,42.5,2.0
20410,16691,,235480,2023-01-14 00:00:00.000,2023-04-14 00:00:00.000,,2023-01-14 22:17:14.000,2023-04-15 14:28:41.000,1040.11,0.0,2.5,125.0,55.0,2024-04-12 17:02:22.000,Free,,,actual,,A8,37.24,27.93,1.1
25617,41646,1.0,386400,2023-09-19 00:00:00.000,2023-11-06 00:00:00.000,,2023-09-19 01:35:10.000,2023-11-13 00:30:30.000,2106.0,0.0,1.25,120.0,40.0,2024-04-12 17:02:22.000,Free,2023-10-02 05:45:31.000,1013.0,gross,Benur TOP,A1,54.0,39.0,1.2
21697,38751,1.0,221236,2023-04-06 00:00:00.000,2023-06-10 00:00:00.000,#SiklusFarm,2023-04-09 01:41:18.000,2023-06-16 03:30:10.000,1680.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,49.0,net,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,C3,50.0,33.6,2.0
17581,33360,1.0,400000,2022-07-30 00:00:00.000,2022-09-28 00:00:00.000,,2022-08-06 04:17:49.000,2022-10-18 11:44:52.000,1600.0,1.0,1.25,100.0,55.0,2023-05-18 17:02:11.000,Paid,,,gross,,A2,40.0,40.0,1.2
15942,32505,1.0,75000,2022-04-29 00:00:00.000,2022-07-22 00:00:00.000,#SiklusTebar,2022-05-11 04:47:04.000,2022-08-22 05:57:19.000,1500.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-05-11 04:47:04.000,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),Kolam 1,25.0,30.0,1.5
17162,34194,1.0,37190,2022-06-30 00:00:00.000,2022-09-06 00:00:00.000,,2022-07-12 03:37:51.000,2022-09-28 00:08:39.000,200.96,0.0,1.25,100.0,50.0,2024-04-12 17:02:22.000,Free,,3.0,net,PT. Central Proteinaprima Tbk,POND 105,16.0,16.0,1.2
17624,34309,1.0,102609,2022-08-19 00:00:00.000,2022-10-26 00:00:00.000,#SiklusFarm,2022-08-08 23:49:39.000,2023-06-05 00:03:12.000,1300.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-08-08 23:49:39.000,26.0,actual,PT. Suri Tani Pemuka Unit Hatchery Indramayu,A1,40.0,40.0,1.0
16253,30345,1.0,9000,2022-05-25 00:00:00.000,2022-07-29 00:00:00.000,,2022-05-24 15:49:27.000,2022-07-30 10:19:44.000,20.0,0.0,4.0,120.0,50.0,2024-04-12 17:02:22.000,Free,,,actual,,KOLAM 3,5.0,5.0,1.0
13777,25579,1.0,268000,2022-01-05 00:00:00.000,2022-04-18 00:00:00.000,,2022-01-05 09:55:51.000,2022-04-18 16:10:31.000,1700.0,1.0,1.25,110.0,40.0,2024-04-12 17:02:22.000,Free,,83.0,actual,CV Raja Benur,A1,47.61,35.71,1.7
20836,36968,1.0,225000,2023-02-11 00:00:00.000,2023-04-20 00:00:00.000,#TBR01,2023-02-13 01:03:50.000,2023-04-26 22:36:22.000,1156.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-03-27 04:15:11.000,4.0,net,PT. Summa Benur,A,34.0,34.0,1.5
11675,19372,1.0,150000,2021-08-26 00:00:00.000,2021-11-18 00:00:00.000,,2021-08-27 07:49:05.000,2021-11-23 04:11:35.000,2000.0,,,,,2024-04-12 17:02:22.000,Free,2021-09-16 06:21:32.000,,,,Petak 2,51.64,38.73,1.0
23839,39677,1.0,58328,2023-06-30 00:00:00.000,2023-09-14 00:00:00.000,#SiklusFarm,2023-07-04 03:11:18.000,2023-09-21 00:13:08.000,660.24,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,16.0,actual,PT. Centralpertiwi Bahari - Hatchery Situbondo,A1,28.0,23.58,2.1
26798,44945,1.0,42500,2023-09-28 00:00:00.000,2023-12-02 00:00:00.000,#BD-Katalis04,2023-10-20 02:59:04.000,2023-12-15 14:22:00.000,2000.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2023-10-20 02:59:04.000,1038.0,net,BAP Kalianda,3.24.6.2 (H),40.0,50.0,0.7
29557,45495,1.0,150000,2024-02-11 00:00:00.000,2024-03-10 00:00:00.000,#TBRBanyuwangi2024,2024-02-15 22:50:16.000,2024-03-17 14:46:29.000,3276.0,0.0,1.25,90.0,80.0,2024-04-12 17:02:22.000,Paid,2024-02-15 22:50:16.000,1031.0,net,PT Benur Bahari Bersama,A1,78.0,42.0,1.0
22173,36968,1.0,150000,2023-05-03 00:00:00.000,2023-07-14 00:00:00.000,#TBR01,2023-05-03 09:38:22.000,2023-08-21 15:14:00.000,1156.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-05-17 04:24:35.000,83.0,gross,CV Raja Benur,A,34.0,34.0,1.5
12131,25605,1.0,120000,2021-09-20 00:00:00.000,2021-10-13 00:00:00.000,,2021-09-22 01:10:50.000,2021-12-02 00:55:05.000,800.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),irfan utara,32.66,24.49,
16711,13251,,175000,2022-06-30 00:00:00.000,2022-10-11 00:00:00.000,#SiklusFarm,2022-06-20 04:16:56.000,2023-06-05 00:03:12.000,2020.5,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-06-20 04:16:56.000,1004.0,gross,PT. Tri Karta Pratama - Total Kualitas Prima,F3,51.9,38.92,3.0
10984,23687,,70000,2021-07-10 00:00:00.000,2021-09-19 00:00:00.000,,2021-07-18 23:19:57.000,2021-11-18 06:05:26.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-07 04:46:46.000,,gross,,Isyulianto1,36.51,27.39,1.0
23379,25579,1.0,247072,2023-06-18 00:00:00.000,2023-09-26 00:00:00.000,,2023-06-19 00:52:18.000,2023-09-26 10:44:06.000,2162.0,1.0,1.25,120.0,32.0,2024-04-12 17:02:22.000,Free,,66.0,actual,UD. Benur Ndaru Laut,A1,47.61,35.71,1.7
12859,18349,,693575,2021-11-03 00:00:00.000,2022-01-07 00:00:00.000,,2021-11-01 01:49:28.000,2022-02-02 08:45:49.000,3680.0,0.0,1.25,95.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-01 01:49:31.000,38.0,net,PT. Suri Tani Pemuka Hatchery Canti,D2,70.05,52.54,1.6
25135,43240,,436424,2023-08-21 00:00:00.000,2023-11-28 00:00:00.000,#BD-Katalis05,2023-08-29 06:06:43.000,2023-12-05 00:13:47.000,1962.5,0.0,1.25,120.0,50.0,2024-04-12 17:02:22.000,Free,2023-08-29 06:06:43.000,1070.0,actual,PT. Suri Tani Pemuka Makasar,A6,50.0,50.0,1.2
24769,42917,,180400,2023-07-29 00:00:00.000,2023-11-10 00:00:00.000,#BD-Katalis06,2023-08-10 02:08:16.000,2023-11-20 05:36:40.000,1421.29,0.0,1.25,125.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-10 02:08:16.000,35.0,actual,PT Windu Alam Sentosa,Kolam 9,37.7,37.7,1.5
19047,25579,1.0,228000,2022-10-22 00:00:00.000,2023-01-11 00:00:00.000,,2022-10-22 09:40:46.000,2023-01-13 03:24:38.000,1700.15,0.0,1.25,120.0,32.0,2024-04-12 17:02:22.000,Free,,83.0,actual,CV Raja Benur,A1,47.61,35.71,1.7
7876,16691,,257040,2021-02-10 00:00:00.000,2021-05-24 00:00:00.000,,2021-01-26 04:30:03.000,2021-05-31 00:15:11.000,1000.0,0.0,2.0,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,A8,37.24,27.93,1.1
23704,41762,,168000,2023-07-08 00:00:00.000,2023-11-13 00:00:00.000,#SiklusFarm,2023-06-30 03:34:24.000,2023-11-24 00:07:14.000,1330.0,0.0,1.25,140.0,40.0,2024-04-12 17:02:22.000,Free,2023-11-10 04:24:11.000,1022.0,net,Windu Segara Anyar,B2,35.0,38.0,1.3
9102,21971,,180000,2021-04-07 00:00:00.000,2021-07-28 00:00:00.000,,2021-04-06 13:20:34.000,2022-07-11 03:46:43.000,1600.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-04-08 08:38:54.000,,net,,G1,40.0,36.0,1.5
16335,12548,1.0,207000,2022-05-08 00:00:00.000,2022-07-30 00:00:00.000,#SiklusCustomerRizky,2022-05-31 03:48:21.000,2022-08-24 07:58:28.000,2200.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,51.0,gross,PT. Prima Larvae,B3,54.16,40.62,1.5
19957,33358,1.0,330000,2022-11-12 00:00:00.000,2023-01-06 00:00:00.000,,2022-12-13 03:49:25.000,2023-01-11 08:13:58.000,1024.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A1,32.0,32.0,1.2
25081,38764,1.0,287400,2023-08-26 00:00:00.000,2023-10-20 00:00:00.000,#SiklusFarm,2023-08-28 06:26:09.000,2023-10-28 00:08:46.000,3128.0,0.0,1.25,145.0,55.0,2024-04-12 17:02:22.000,Free,,1042.0,net,PT. Suri Tani Pemuka (Barru),C16,78.0,40.1,2.0
17636,34729,,300000,2022-08-02 00:00:00.000,2022-12-02 00:00:00.000,,2022-08-09 09:40:22.000,2022-12-09 07:13:29.000,4999.9,0.0,1.25,122.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,T02,70.71,70.71,1.5
24508,36968,1.0,75000,2023-07-29 00:00:00.000,2023-09-29 00:00:00.000,#TBR01,2023-07-31 01:43:54.000,2023-10-04 07:26:16.000,1156.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,gross,CV Raja Benur,A,34.0,34.0,1.5
8578,19372,,250000,2021-03-01 00:00:00.000,2021-04-27 00:00:00.000,,2021-03-02 04:23:10.000,2021-05-03 03:21:13.000,2000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-03-24 06:32:44.000,,,,Petak 2,51.64,38.73,1.0
12332,24015,1.0,130000,2021-10-01 00:00:00.000,2021-11-25 00:00:00.000,,2021-10-02 00:17:51.000,2021-12-01 13:43:21.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-10-16 04:41:51.000,,,,A,36.51,27.39,1.2
16363,12570,1.0,336600,2022-05-16 00:00:00.000,2022-08-03 00:00:00.000,#SiklusCustomerRizky,2022-05-31 04:32:57.000,2022-08-24 08:12:22.000,3200.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,51.0,gross,PT. Prima Larvae,D8,65.32,48.99,1.5
20974,38723,1.0,224616,2022-12-13 00:00:00.000,2023-04-12 00:00:00.000,#SiklusFarm,2023-02-23 01:24:43.000,2023-06-16 03:14:58.000,2352.0,0.0,1.25,155.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:24:43.000,3.0,net,PT. Central Proteinaprima Tbk,A2,60.0,39.2,2.0
22582,40557,1.0,300000,2023-05-23 00:00:00.000,2023-06-07 00:00:00.000,,2023-05-23 09:54:26.000,2023-06-19 06:19:20.000,1200.0,75.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A2,40.0,30.0,10.0
24970,34692,2.0,225000,2023-09-01 00:00:00.000,2024-01-15 00:00:00.000,,2023-08-21 11:44:37.000,2024-01-17 07:04:55.000,4999.9,0.0,1.25,136.0,55.0,2024-04-12 17:02:22.000,Paid,,1020.0,actual,MATERNIDADE NACALA,A06,70.71,70.71,1.5
24970,34692,2.0,225000,2023-09-01 00:00:00.000,2024-01-15 00:00:00.000,,2023-08-21 11:44:37.000,2024-01-17 07:04:55.000,4999.9,0.0,1.25,136.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,A06,70.71,70.71,1.5
21695,38749,1.0,358834,2023-04-06 00:00:00.000,2023-08-20 00:00:00.000,#SiklusFarm,2023-04-09 01:04:12.000,2023-08-27 00:09:07.000,2706.0,0.0,1.25,145.0,55.0,2024-04-12 17:02:22.000,Free,,49.0,net,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,C1,60.0,45.1,2.0
13451,28946,1.0,184128,2021-11-18 00:00:00.000,2022-02-17 00:00:00.000,,2021-12-04 07:14:10.000,2022-03-11 04:34:43.000,1200.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Free,,39.0,gross,PT Suri Tani Pemuka Carita,B2,40.0,30.0,
14438,6,1.0,114000,2022-02-18 00:00:00.000,2022-04-21 00:00:00.000,#SiklusFarm,2022-02-19 00:24:36.000,2023-12-13 06:21:35.000,1574.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2022-02-19 00:24:36.000,1003.0,actual,Gemilang Sukses Cemerlang,Kolam B6,47.1,31.8,0.9
21280,39009,1.0,1600000,2023-03-01 00:00:00.000,2023-07-10 00:00:00.000,,2023-03-18 02:22:52.000,2023-07-19 04:47:36.000,32000.0,1.0,1.25,132.0,76.0,2024-04-12 17:02:22.000,Free,,,net,,Pond16,200.0,160.0,1.5
8266,20323,,496200,2021-02-21 00:00:00.000,2021-06-14 00:00:00.000,,2021-02-12 01:45:32.000,2021-06-17 04:07:08.000,2500.0,1.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-02-16 03:26:31.000,1001.0,,PT. Sinar Barru Prima,Kolam B10,57.74,43.3,3.0
28607,36968,1.0,200000,2024-01-01 00:00:00.000,2024-02-29 00:00:00.000,#TBRJember2024,2024-01-03 03:06:58.000,2024-03-12 04:12:27.000,1156.0,,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1041.0,gross,PT Suri Tani Pemuka - Sluke Rembang,A,34.0,34.0,1.5
20846,25579,1.0,282000,2023-02-09 00:00:00.000,2023-04-05 00:00:00.000,,2023-02-14 00:23:38.000,2023-04-12 00:06:01.000,1700.15,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,,83.0,actual,CV Raja Benur,A1,47.61,35.71,1.7
25052,43214,,275850,2023-08-17 00:00:00.000,2023-11-23 00:00:00.000,#BD-Katalis02,2023-08-26 03:59:22.000,2023-11-28 03:46:40.000,1434.18,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-26 03:59:22.000,1045.0,actual,PT Central Protein Prima Pangandaran,A4,37.3,38.45,120.0
28521,45495,1.0,70000,2023-12-21 00:00:00.000,2024-02-08 00:00:00.000,#TBR06,2023-12-28 01:55:06.000,2024-02-12 11:47:09.000,200.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,A1,78.0,42.0,1.0
17835,32269,1.0,70000,2022-08-17 00:00:00.000,2022-09-30 00:00:00.000,#SiklusTebar,2022-08-17 09:30:25.000,2022-10-10 00:24:51.000,2000.0,1.0,1.0,90.0,45.0,2024-04-12 17:02:22.000,Free,2022-08-17 09:30:25.000,55.0,net,CV. Dewi Windu,A1,50.0,40.0,1.0
18911,32629,1.0,540000,2022-08-31 00:00:00.000,2022-12-16 00:00:00.000,,2022-10-16 06:43:39.000,2022-12-25 04:32:45.000,15000.0,1.0,1.25,120.0,30.0,2023-05-18 17:02:11.000,Paid,,,gross,,A2,37.0,40.0,1.2
4750,15563,,43200,2020-06-21 00:00:00.000,2020-09-20 00:00:00.000,,2020-06-22 10:16:25.000,2020-11-12 05:57:50.000,400.0,0.0,1.25,91.0,50.0,2024-04-12 17:02:22.000,Free,2020-06-22 10:16:25.000,,,,A,20.0,20.0,120.0
10714,12535,1.0,250000,2021-05-24 00:00:00.000,2021-08-17 00:00:00.000,,2021-07-02 02:11:54.000,2022-08-14 10:13:02.000,1000.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,,19.0,gross,PT. Central Proteinaprima Hatchery Kalianda,B4,57.74,43.3,1.48
16941,30392,1.0,342500,2022-06-30 00:00:00.000,2022-10-17 00:00:00.000,,2022-06-30 06:48:59.000,2022-10-16 21:22:59.000,2820.0,0.0,1.25,130.0,50.0,2024-04-12 17:02:22.000,Free,,1013.0,gross,Benur TOP,A3,60.0,47.0,120.0
27612,45751,1.0,40000,2023-11-02 00:00:00.000,2023-12-29 00:00:00.000,#TBR06,2023-11-21 00:38:57.000,2024-01-22 16:47:44.000,3000.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-11-21 00:38:57.000,83.0,net,CV Raja Benur,A1,100.0,30.0,0.7
12341,23082,1.0,80000,2021-10-15 00:00:00.000,2022-01-18 00:00:00.000,,2021-10-03 15:28:22.000,2022-01-18 15:45:35.000,490.0,0.0,1.5,120.0,40.0,2024-04-12 17:02:22.000,Free,,,,,A1,25.56,19.17,1.0
23633,34707,2.0,275000,2023-07-20 00:00:00.000,2023-12-09 00:00:00.000,,2023-06-27 05:19:33.000,2023-12-27 18:44:59.000,4999.9,0.0,1.25,142.0,55.0,2024-04-12 17:02:22.000,Paid,,1020.0,actual,MATERNIDADE NACALA,D01,70.71,70.71,1.5
23633,34707,2.0,275000,2023-07-20 00:00:00.000,2023-12-09 00:00:00.000,,2023-06-27 05:19:33.000,2023-12-27 18:44:59.000,4999.9,0.0,1.25,142.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,D01,70.71,70.71,1.5
23633,34707,2.0,275000,2023-07-20 00:00:00.000,2023-12-09 00:00:00.000,,2023-06-27 05:19:33.000,2023-12-27 18:44:59.000,4999.9,0.0,1.25,142.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,D01,70.71,70.71,1.5
18056,31255,,538569,2022-08-29 00:00:00.000,2022-10-22 00:00:00.000,,2022-08-31 07:38:21.000,2022-11-18 00:09:32.000,1944.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-08-31 07:38:21.000,1007.0,net,CV. Mitra Larva Sejahtera,B10,54.0,36.0,1.2
